Indice,texto,Categoria 1,categoria 2,categoria 3
3090,"#LoMásVisto | El IESS no es auspiciante del club de fútbol 9 de Octubre, presidido por Dalo Bucaram. No hay evidencia de que la institución sea el nuevo patrocinador de este equipo y la imagen que se usa en el post está manipulada. #NoComasCuento #LoMásVisto | El IESS no es auspiciante del club de fútbol 9 de Octubre, presidido por Dalo Bucaram. No hay evidencia de que la institución sea el nuevo patrocinador de este equipo y la imagen que se usa en el post está manipulada. #NoComasCuento",0,0,0
3091,"El domicilio de Juan José Pons fue allanado por una investigación previa. Pons fue nombrado hace un año como asesor ad honorem del presidente Lasso, en políticas bananeras. El operativo se realizó en cuatro provincias: Guayas, Pichincha, Cotopaxi y Azuay. El domicilio de Juan José Pons fue allanado por una investigación previa. Pons fue nombrado hace un año como asesor ad honorem del presidente Lasso, en políticas bananeras. El operativo se realizó en cuatro provincias: Guayas, Pichincha, Cotopaxi y Azuay.",0,0,0
3092,Jaime Nebot propuso una reforma al Cootad para aumentar presupuesto a los gobiernos locales. El planteamiento del exalcalde de Guayaquil es que los municipios y prefecturas reciban el doble por ingresos petroleros y tributarios. #NoComasCuento Jaime Nebot propuso una reforma al Cootad para aumentar presupuesto a los gobiernos locales. El planteamiento del exalcalde de Guayaquil es que los municipios y prefecturas reciban el doble por ingresos petroleros y tributarios. #NoComasCuento,0,0,0
3093,#NoComasCuento La hija de #VladimirPutin NO murió tras aplicarse una dosis de la vacuna producida en el país asiático. Esta mentira publicada en el ya fue dada de baja. Suscríbete para información verificada: #NoComasCuento La hija de #VladimirPutin NO murió tras aplicarse una dosis de la vacuna producida en el país asiático. Esta mentira publicada en el ya fue dada de baja. Suscríbete para información verificada:,0,0,0
3094,"Científica dijo que una tormenta geomagnética en forma de serpiente azotará la Tierra esta semana. Las predicciones de Tamitha Skov se basan en un modelo de la NASA, pero que no establece las fechas con exactitud. Lee la verificación completa: Científica dijo que una tormenta geomagnética en forma de serpiente azotará la Tierra esta semana. Las predicciones de Tamitha Skov se basan en un modelo de la NASA, pero que no establece las fechas con exactitud. Lee la verificación completa:",1,0,1
3095,"Lo dicho por Marlon Santi, coordinador nacional de @PKnacional18 , es falso. La mentira se originó en marzo de 2020. Nació de un rumor que afirmaba que “un medicamento cubano logró curar a 1500 pacientes con coronavirus (COVID 19) en China”. Lo dicho por Marlon Santi, coordinador nacional de @PKnacional18 , es falso. La mentira se originó en marzo de 2020. Nació de un rumor que afirmaba que “un medicamento cubano logró curar a 1500 pacientes con coronavirus (COVID 19) en China”.",0,0,0
3096,Máximo regresa a Ecuador para combatir la desnutrición crónica infantil. Es un personaje animado de un tucán que en los 90´s fue parte de las campañas de salud de los niños que era un referente en los hogares ecuatorianos. Lee la verificación completa: Máximo regresa a Ecuador para combatir la desnutrición crónica infantil. Es un personaje animado de un tucán que en los 90´s fue parte de las campañas de salud de los niños que era un referente en los hogares ecuatorianos. Lee la verificación completa:,0,0,0
3097,"En Galápagos luego de 20 años, una familia de flamingos vuelve a anidar. Pertenecen a una subespecie endémica del archipiélago; está catalogada en peligro y su nombre científico es ‘Phoenicopterus ruber glyphorynchus’. Lee la verificación completa: En Galápagos luego de 20 años, una familia de flamingos vuelve a anidar. Pertenecen a una subespecie endémica del archipiélago; está catalogada en peligro y su nombre científico es ‘Phoenicopterus ruber glyphorynchus’. Lee la verificación completa:",1,0,0
3098,"El presidente de EEUU, Joe Biden, avanza en su recuperación del #Covid19, asegura la Casa Blanca. Después de completar su primer día de aislamiento y de haber tomado Paxlovid, la pastilla anticovid de Pfizer, los síntomas del mandatario han mejorado. El presidente de EEUU, Joe Biden, avanza en su recuperación del #Covid19, asegura la Casa Blanca. Después de completar su primer día de aislamiento y de haber tomado Paxlovid, la pastilla anticovid de Pfizer, los síntomas del mandatario han mejorado.",0,0,0
3099,"La @ANT_ECUADOR informó que el trámite de la matriculación vehicular será cada 5 años. El director de la Agencia adelantó información ayer sobre la medida, que será oficializada en agosto. Lee la verificación completa: La @ANT_ECUADOR informó que el trámite de la matriculación vehicular será cada 5 años. El director de la Agencia adelantó información ayer sobre la medida, que será oficializada en agosto. Lee la verificación completa:",0,0,0
3100,"Patricio Carrillo dijo que los policías pueden llegar a un síndrome de cansancio. En su comparecencia ante diferentes comisiones del Legislativo, Carrillo defendió el accionar de la fuerza pública y el Gobierno durante las protestas de junio. Patricio Carrillo dijo que los policías pueden llegar a un síndrome de cansancio. En su comparecencia ante diferentes comisiones del Legislativo, Carrillo defendió el accionar de la fuerza pública y el Gobierno durante las protestas de junio.",0,0,0
3101,"Hoy se reúne la #OMS para analizar el brote de la viruela del mono. El organismo analizará si se considera a esta enfermedad como emergencia internacional. Hasta el momento, se han emitido recomendaciones de atención clínica y vigilancia. Hoy se reúne la #OMS para analizar el brote de la viruela del mono. El organismo analizará si se considera a esta enfermedad como emergencia internacional. Hasta el momento, se han emitido recomendaciones de atención clínica y vigilancia.",0,0,1
3102,"#NoComasCuento El 25 de agosto, en la @radiohcjb , el canciller Luis Gallegos se refirió a la situación de la COVID-19 y la vacuna. Su expresión fue: ""tenemos que buscar vacunas de acceso universal. No podemos pagar nosotros como país en desarrollo vacunas extremadamente caras"". #NoComasCuento El 25 de agosto, en la @radiohcjb , el canciller Luis Gallegos se refirió a la situación de la COVID-19 y la vacuna. Su expresión fue: ""tenemos que buscar vacunas de acceso universal. No podemos pagar nosotros como país en desarrollo vacunas extremadamente caras"".",0,0,0
3103,"La Judicatura lo destituyó por grave negligencia manifiesta. En el comunicado oficial no se especifica por qué caso o decisión se removió del cargo a Diego Moscoso, pero es un hecho que se tomó la decisión. Lee la verificación completa: La Judicatura lo destituyó por grave negligencia manifiesta. En el comunicado oficial no se especifica por qué caso o decisión se removió del cargo a Diego Moscoso, pero es un hecho que se tomó la decisión. Lee la verificación completa:",0,0,0
3104,"El número de nacimientos en Azuay ha disminuido desde el 2012. La información sale del INEC. Los jóvenes postergan la natalidad y priorizan estudiar o conseguir un trabajo, antes de ser padres. Lee la verificación completa: El número de nacimientos en Azuay ha disminuido desde el 2012. La información sale del INEC. Los jóvenes postergan la natalidad y priorizan estudiar o conseguir un trabajo, antes de ser padres. Lee la verificación completa:",0,0,0
3105,"13 especies extintas serán reintroducidas en la isla Floreana. Este es un plan que se está llevando a cabo desde hace dos años y se planea que termine en 2024, con la reintroducción efectiva de las especies. Lee la verificación completa: 13 especies extintas serán reintroducidas en la isla Floreana. Este es un plan que se está llevando a cabo desde hace dos años y se planea que termine en 2024, con la reintroducción efectiva de las especies. Lee la verificación completa:",0,0,0
3106,"Cuatro reos se fugaron durante el último amotinamiento. En un principio se informó que fueron 7, pero el SNAI confirmó que, según los nuevos reportes, en realidad fueron cuatro. Lee la verificación completa: Cuatro reos se fugaron durante el último amotinamiento. En un principio se informó que fueron 7, pero el SNAI confirmó que, según los nuevos reportes, en realidad fueron cuatro. Lee la verificación completa:",0,0,0
3107,No es cierto que detuvieron al suegro de @MashiRafael por narcotráfico. La mentira circula desde 2018. Esta falsedad involucra al expresidente sentenciado en primera y segunda instancia a 8 años de cárcel y que busca participar en las #Elecciones2021. No es cierto que detuvieron al suegro de @MashiRafael por narcotráfico. La mentira circula desde 2018. Esta falsedad involucra al expresidente sentenciado en primera y segunda instancia a 8 años de cárcel y que busca participar en las #Elecciones2021.,0,0,0
3108,"#AlGrano | Ecuador Chequea hizo 66 verificaciones durante los 18 días de manifestaciones: 32 resultaron contenidos falsos, 5 engañosos, 10 imprecisos, 3 sátiras y 1 inverificable. Apenas 15 (el 22%) correspondieron a información verdadera. #AlGrano | Ecuador Chequea hizo 66 verificaciones durante los 18 días de manifestaciones: 32 resultaron contenidos falsos, 5 engañosos, 10 imprecisos, 3 sátiras y 1 inverificable. Apenas 15 (el 22%) correspondieron a información verdadera.",0,0,0
3109,"#NoComasCuento el ciclista ecuatoriano @richardcarapaz aseguró que no ha enviado un mensaje de respaldo a @MashiRafael ""Mi trabajo no es apoyar a ningún partido político. Así que no hagan caso a este tipo de publicaciones"", explicó. Revisa: #NoComasCuento el ciclista ecuatoriano @richardcarapaz aseguró que no ha enviado un mensaje de respaldo a @MashiRafael ""Mi trabajo no es apoyar a ningún partido político. Así que no hagan caso a este tipo de publicaciones"", explicó. Revisa:",0,0,0
3110,#NoComasCuento El video que se viraliza en redes sociales fue sacado de contexto. La denuncia realizada por el exgerente de tránsito de la @EPMTransporte de Santo Domingo no tiene relación con la @AMTQuito . #NoComasCuento El video que se viraliza en redes sociales fue sacado de contexto. La denuncia realizada por el exgerente de tránsito de la @EPMTransporte de Santo Domingo no tiene relación con la @AMTQuito .,0,0,0
3111,"El #COE Nacional reiteró su recomendación de usar mascarilla en espacios cerrados. Su uso no es obligatorio. Pese a que hay un aumento de casos por #Covid19, las autoridades sanitarias se mantienen en su decisión de inicios de julio. El #COE Nacional reiteró su recomendación de usar mascarilla en espacios cerrados. Su uso no es obligatorio. Pese a que hay un aumento de casos por #Covid19, las autoridades sanitarias se mantienen en su decisión de inicios de julio.",0,0,0
3112,La denuncia ya fue colocada en la @FiscaliaEcuador . La Agencia Metropolitana de Control @amcquito ya localizó al denunciado y le notificó sobre el inicio de un proceso sancionador. Lee la verificación completa: La denuncia ya fue colocada en la @FiscaliaEcuador . La Agencia Metropolitana de Control @amcquito ya localizó al denunciado y le notificó sobre el inicio de un proceso sancionador. Lee la verificación completa:,0,0,0
